ENSEMBL	OriginalENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENTREZID	SYMBOL	GENENAME
ENSG00000169871	ENSG00000169871.12	822.57644607609	-1.68260361519696	0.245912103673008	49.0149477852953	2.54019301760874e-12	7.43618484703871e-11	81844	TRIM56	tripartite motif containing 56
ENSG00000169891	ENSG00000169891.17	1853.98670907367	1.00616976035076	0.145665504529344	42.8580556352905	5.88592109198359e-11	1.39596677245333e-09	9185	REPS2	RALBP1 associated Eps domain containing 2
ENSG00000169908	ENSG00000169908.11	746.975060548049	-1.82496905118942	0.265540269782959	49.0836447285528	2.45276835152129e-12	7.2057415572776e-11	4071	TM4SF1	transmembrane 4 L six family member 1
ENSG00000169933	ENSG00000169933.12	711.192561576632	1.47016965984174	0.286341238760144	20.4665291402249	6.06832097584241e-06	5.55630639350571e-05	9758	FRMPD4	FERM and PDZ domain containing 4
ENSG00000169953	ENSG00000169953.11	20.4684119538752	3.17254844579295	0.573324483633985	28.3257723985923	1.02521908899501e-07	1.38265739997886e-06	159119	HSFY2	heat shock transcription factor Y-linked 2
ENSG00000170027	ENSG00000170027.6	17248.8528123405	1.2767796009978	0.183602035285817	41.57951699987	1.13172807268592e-10	2.56822376686484e-09	7532	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
ENSG00000170049	ENSG00000170049.9	413.307024109321	1.5167375897235	0.224842196156624	38.0726627691012	6.81584228533793e-10	1.37433448371044e-08	9196	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
ENSG00000170091	ENSG00000170091.10	6078.83133374652	1.17653739515819	0.227298308915542	22.2913845625005	2.3425525475551e-06	2.37289201247985e-05	51617	NSG2	neuronal vesicle trafficking associated 2
ENSG00000170214	ENSG00000170214.3	265.020275358001	1.47828938513494	0.395557694380199	9.43826973434565	0.00212503883762272	0.00936233012306729	147	ADRA1B	adrenoceptor alpha 1B
ENSG00000170324	ENSG00000170324.20	367.015566725741	1.31609595705195	0.216749544443769	31.7024035615611	1.79699663071105e-08	2.78934652818622e-07	143162	FRMPD2	FERM and PDZ domain containing 2
ENSG00000170396	ENSG00000170396.7	127.26268778973	1.18225134974706	0.263847507928265	17.2725088792239	3.23838356681377e-05	0.000246708793174499	91752	ZNF804A	zinc finger protein 804A
ENSG00000170412	ENSG00000170412.16	250.794767581857	-1.08233952522578	0.249517191682137	19.8294903378871	8.46662923597105e-06	7.47325052982579e-05	55890	GPRC5C	G protein-coupled receptor class C group 5 member C
ENSG00000170419	ENSG00000170419.10	1209.92509013508	1.51356630032704	0.286313887895823	21.3961340121435	3.73523593051508e-06	3.58986531424529e-05	222008	VSTM2A	V-set and transmembrane domain containing 2A
ENSG00000170439	ENSG00000170439.6	85.2899841253411	-1.44244574535148	0.270213050717613	28.5681815250451	9.04564489093087e-08	1.22692444364535e-06	196410	METTL7B	methyltransferase like 7B
ENSG00000170500	ENSG00000170500.12	3358.17999775161	1.04256198692584	0.117787190333058	71.1364075986279	3.33361441720189e-17	1.8123586164062e-15	164832	LONRF2	LON peptidase N-terminal domain and ring finger 2
ENSG00000170579	ENSG00000170579.15	3133.37908098928	1.32881752747945	0.17480550317536	49.7603148331802	1.73722477113512e-12	5.24318823587172e-11	9229	DLGAP1	DLG associated protein 1
ENSG00000170629	ENSG00000170629.14	85.1126990845405	1.44922854023015	0.354070815499423	13.0372344497002	0.000305358680740389	0.00176626844175988	349152	DPY19L2P2	DPY19L2 pseudogene 2
ENSG00000170647	ENSG00000170647.3	105.925409035639	-1.31350346171449	0.403476572290221	10.8663138776843	0.000979292504658966	0.00485089699831743	NA	NA	NA
ENSG00000170786	ENSG00000170786.12	123.120721878686	1.83317772477605	0.231398406574541	57.232649017725	3.87189937202493e-14	1.46341000352025e-12	195814	SDR16C5	short chain dehydrogenase/reductase family 16C member 5
ENSG00000170961	ENSG00000170961.6	24.6507327108779	-2.37293174181591	0.450016144032305	29.9970240979423	4.32709872754421e-08	6.25342260018599e-07	3037	HAS2	hyaluronan synthase 2
ENSG00000170962	ENSG00000170962.12	54.636556836846	1.6133432790219	0.399583315063572	13.6078359149517	0.000225243387157495	0.00135963232550547	80310	PDGFD	platelet derived growth factor D
ENSG00000171004	ENSG00000171004.17	227.756816216913	1.41756616743127	0.228192538400022	33.0905547496474	8.79649994078464e-09	1.45694505522481e-07	90161	HS6ST2	heparan sulfate 6-O-sulfotransferase 2
ENSG00000171126	ENSG00000171126.7	32.3076603136176	1.41691534596982	0.268259126458879	28.0053436539847	1.20980912516683e-07	1.6125430887741e-06	170850	KCNG3	potassium voltage-gated channel modifier subfamily G member 3
ENSG00000171132	ENSG00000171132.13	1861.74983328365	1.42700202187258	0.200553606595855	42.2747851506126	7.93085124397037e-11	1.8517810566757e-09	5581	PRKCE	protein kinase C epsilon
ENSG00000171224	ENSG00000171224.8	686.719808933742	1.19315144597496	0.326306806618237	9.92563457486119	0.00162992644753937	0.00748893071767706	219738	FAM241B	family with sequence similarity 241 member B
ENSG00000171243	ENSG00000171243.7	73.6198136106112	1.26019259260753	0.322972495443075	13.2011067432466	0.000279783846695277	0.00164069489554267	25928	SOSTDC1	sclerostin domain containing 1
ENSG00000171450	ENSG00000171450.5	2944.82082335043	1.46169704887393	0.304444614113711	17.3595262809087	3.09343788553278e-05	0.000236810716652265	8941	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2
ENSG00000171462	ENSG00000171462.14	165.682264650216	1.01050677979118	0.237320896925604	16.0232287893492	6.25700806418306e-05	0.000438255299337924	65989	DLK2	delta like non-canonical Notch ligand 2
ENSG00000171502	ENSG00000171502.14	324.088356653099	1.35686767764855	0.168203936661686	62.1586554257872	3.16871228514882e-15	1.36250513050639e-13	255631	COL24A1	collagen type XXIV alpha 1 chain
ENSG00000171603	ENSG00000171603.16	20704.1600928127	1.08877180419854	0.273853451960496	12.9370963656966	0.000322134285177451	0.0018513355403472	22883	CLSTN1	calsyntenin 1
ENSG00000171617	ENSG00000171617.13	15595.9796630122	1.5445177851125	0.254099393880972	29.4563298919261	5.71909423428771e-08	8.08857287496933e-07	8507	ENC1	ectodermal-neural cortex 1
ENSG00000171631	ENSG00000171631.14	29.6963026170035	-1.24970692929756	0.345857985276899	12.0512845759806	0.000517567015195178	0.0027977349071179	5031	P2RY6	pyrimidinergic receptor P2Y6
ENSG00000171680	ENSG00000171680.20	1213.7681481773	1.06345865430988	0.18968883371761	27.4895866863848	1.5794262267176e-07	2.04670148494689e-06	57449	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
ENSG00000171695	ENSG00000171695.10	61.1118323534696	1.4969040290813	0.386118338636817	11.8426504843993	0.000578893696145065	0.00307996004911891	198437	LKAAEAR1	LKAAEAR motif containing 1
ENSG00000171786	ENSG00000171786.5	26.1744337712833	2.40860665030498	0.353400902523103	49.6614794706842	1.82697973677091e-12	5.48906280442361e-11	4807	NHLH1	nescient helix-loop-helix 1
ENSG00000171811	ENSG00000171811.12	207.152836057327	1.12200198254246	0.150992469338731	54.617810014885	1.464028184057e-13	5.11853317275007e-12	54777	CFAP46	cilia and flagella associated protein 46
ENSG00000171873	ENSG00000171873.7	201.37574862373	2.3554454586779	0.422330057324456	22.1589318016762	2.50985559755349e-06	2.52887428421785e-05	146	ADRA1D	adrenoceptor alpha 1D
ENSG00000171940	ENSG00000171940.13	134.640819309513	-1.901976222813	0.475001972062598	15.9959366178485	6.34785813469088e-05	0.000444148848227981	7764	ZNF217	zinc finger protein 217
ENSG00000171951	ENSG00000171951.4	2864.31162717207	1.57449456045904	0.356482289497408	13.4293228364035	0.000247721518792966	0.00147807024071297	7857	SCG2	secretogranin II
ENSG00000172020	ENSG00000172020.12	7598.26996370467	1.0694563752445	0.191805211196483	27.6385765934754	1.46233105898243e-07	1.91009850800425e-06	2596	GAP43	growth associated protein 43
ENSG00000172031	ENSG00000172031.6	247.580246962467	1.05535521764013	0.197393291356581	26.0036411636583	3.40774040989779e-07	4.12680604357373e-06	253152	EPHX4	epoxide hydrolase 4
ENSG00000172209	ENSG00000172209.5	287.671983458619	1.43997481389766	0.133548606348769	109.373735352906	1.34398632781797e-25	1.67285877171899e-23	2845	GPR22	G protein-coupled receptor 22
ENSG00000172244	ENSG00000172244.8	37.0937373516317	1.36729575601242	0.284202994161051	22.6187871128233	1.97543452394677e-06	2.037528400416e-05	375444	C5orf34	chromosome 5 open reading frame 34
ENSG00000172296	ENSG00000172296.12	28.7102799318727	-1.83093889861883	0.388411355030504	23.5498667731083	1.21717853577562e-06	1.31354511541704e-05	55304	SPTLC3	serine palmitoyltransferase long chain base subunit 3
ENSG00000172346	ENSG00000172346.14	864.80920925013	1.10718116942978	0.216856538555475	22.0165468498251	2.70310023463679e-06	2.69325746820913e-05	27254	CSDC2	cold shock domain containing C2
ENSG00000172348	ENSG00000172348.14	4729.29717156592	1.72089149701678	0.170188246134251	85.3352500908763	2.51833540842711e-20	1.90364308305053e-18	10231	RCAN2	regulator of calcineurin 2
ENSG00000172350	ENSG00000172350.9	453.19576445414	1.54254890683132	0.257171957946865	29.1829320379788	6.58567945755986e-08	9.20022198988816e-07	64137	ABCG4	ATP binding cassette subfamily G member 4
ENSG00000172361	ENSG00000172361.5	40.9159869534695	-1.03075121532695	0.237872153034021	19.1360931757746	1.21721139819726e-05	0.000103414555255102	220136	CFAP53	cilia and flagella associated protein 53
ENSG00000172375	ENSG00000172375.12	1551.37041606428	1.07678054944419	0.245899421050308	15.6714659559825	7.53524363611286e-05	0.000517173261915549	9854	C2CD2L	C2CD2 like
ENSG00000172568	ENSG00000172568.4	222.471462737137	1.72088165739307	0.323427459360385	21.3480830561713	3.83003531169062e-06	3.66817006464463e-05	408263	FNDC9	fibronectin type III domain containing 9
ENSG00000172575	ENSG00000172575.11	604.305855003091	1.08394247813202	0.20150025307141	24.9441670051304	5.90148099210193e-07	6.79152360679538e-06	10125	RASGRP1	RAS guanyl releasing protein 1
ENSG00000172602	ENSG00000172602.9	1029.39398058826	1.42935768201092	0.274695678881059	21.1515570304643	4.24356341489219e-06	4.02463881706289e-05	27289	RND1	Rho family GTPase 1
ENSG00000172673	ENSG00000172673.10	99.5727120503471	1.23222571744985	0.267490665340722	19.9395289635656	7.99305063147653e-06	7.08735707974174e-05	387357	THEMIS	thymocyte selection associated
ENSG00000172782	ENSG00000172782.11	137.80129419728	1.66750061525507	0.36533266244732	15.7621035324682	7.18269227273177e-05	0.000495544401870965	283985	FADS6	fatty acid desaturase 6
ENSG00000172794	ENSG00000172794.19	433.96759498377	1.7455390119351	0.146021082546589	128.121066707418	1.05600908516123e-29	1.81157537826959e-27	326624	RAB37	RAB37, member RAS oncogene family
ENSG00000172915	ENSG00000172915.18	1293.98143196133	1.11932077294872	0.235510573125153	18.5289781206786	1.67340651194253e-05	0.00013748093350845	26960	NBEA	neurobeachin
ENSG00000172936	ENSG00000172936.12	153.666746637754	-1.61134583607968	0.190028681671648	74.4220286134636	6.30811664710506e-18	3.74292892596777e-16	4615	MYD88	MYD88 innate immune signal transduction adaptor
ENSG00000173013	ENSG00000173013.5	94.8124689567764	1.09052794411549	0.254592637634512	16.1191182416999	5.94805438150941e-05	0.000420081340694102	257236	CCDC96	coiled-coil domain containing 96
ENSG00000173110	ENSG00000173110.7	38.7441667705955	-3.26713538189495	0.601315128147591	22.6506309757825	1.94296404050034e-06	2.01029988802893e-05	3310	HSPA6	heat shock protein family A (Hsp70) member 6
ENSG00000173156	ENSG00000173156.6	22.7866090545018	-1.62338740851096	0.411823982466619	16.4181313914595	5.07970073364172e-05	0.000366094496278067	29984	RHOD	ras homolog family member D
ENSG00000173193	ENSG00000173193.13	501.562511482013	-1.46316254326374	0.2440382200743	37.7630064539478	7.98823347942005e-10	1.60001465378172e-08	54625	PARP14	poly(ADP-ribose) polymerase family member 14
ENSG00000173227	ENSG00000173227.13	1362.29079990165	1.81220761273244	0.131335465972547	165.350863166506	7.66770109825395e-38	2.37261603422514e-35	91683	SYT12	synaptotagmin 12
ENSG00000173267	ENSG00000173267.13	2512.30427175663	1.40751172892078	0.181697998503152	52.8994845100258	3.51061674012141e-13	1.1623300964868e-11	6623	SNCG	synuclein gamma
ENSG00000173269	ENSG00000173269.13	332.601962578098	-1.01075066453241	0.0894265879796846	128.775182889912	7.59519449196406e-30	1.33052536737798e-27	79812	MMRN2	multimerin 2
ENSG00000173281	ENSG00000173281.4	99.1218905793272	-1.30518679889881	0.216380192082209	38.5519177802991	5.33163542037308e-10	1.09642929896355e-08	79660	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
ENSG00000173295	ENSG00000173295.7	63.0048738323909	1.15449536866867	0.208678867124264	29.6722844580473	5.11610879909029e-08	7.31387073527981e-07	286042	FAM86B3P	family with sequence similarity 86, member A pseudogene
ENSG00000173473	ENSG00000173473.10	1301.08836818215	-1.25829679653478	0.26544070664202	23.4365388549269	1.29102930993433e-06	1.38691399813808e-05	6599	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
ENSG00000173530	ENSG00000173530.5	106.228190373447	-2.32214406336948	0.38588488065527	36.5756350905571	1.46855890117605e-09	2.81055009589815e-08	8793	TNFRSF10D	TNF receptor superfamily member 10d
ENSG00000173546	ENSG00000173546.7	1002.56073102766	-2.03444003681711	0.252744933282409	61.7374890259896	3.92437082041184e-15	1.66793316422357e-13	1464	CSPG4	chondroitin sulfate proteoglycan 4
ENSG00000173548	ENSG00000173548.8	510.737718751601	-1.28329008811026	0.288882288719211	20.4834486510832	6.01491373823498e-06	5.50892887854002e-05	257364	SNX33	sorting nexin 33
ENSG00000173597	ENSG00000173597.8	24.9019646508068	-2.30371483454402	0.385518601927563	38.0853276182595	6.77174423710318e-10	1.3671078045503e-08	27284	SULT1B1	sulfotransferase family 1B member 1
ENSG00000173611	ENSG00000173611.17	978.490031364876	1.19199464785156	0.1393332871849	70.0730466042625	5.71485275397007e-17	3.00815675407306e-15	286205	SCAI	suppressor of cancer cell invasion
ENSG00000173714	ENSG00000173714.7	26.6648120422807	-1.80433314619929	0.355677736931852	23.9659198301295	9.80561132889389e-07	1.0793018134586e-05	124857	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
ENSG00000173890	ENSG00000173890.16	24.4260072379658	-1.22280487029435	0.29363315431784	17.49792306974	2.87621716885215e-05	0.000222237279448135	26996	GPR160	G protein-coupled receptor 160
ENSG00000173918	ENSG00000173918.14	271.803168348565	-1.18639142641464	0.124085964746166	94.2870321157417	2.72932522907991e-22	2.47575969889333e-20	114897	C1QTNF1	C1q and TNF related 1
ENSG00000173926	ENSG00000173926.5	93.5792400047648	-2.14776272727928	0.195132327984445	125.9849233347	3.0982819999559e-29	5.07826825428415e-27	115123	MARCHF3	membrane associated ring-CH-type finger 3
ENSG00000174021	ENSG00000174021.10	520.864662693548	-1.26530125891207	0.263266788607818	24.1412456561239	8.9522198945564e-07	9.93627383469218e-06	2787	GNG5	G protein subunit gamma 5
ENSG00000174028	ENSG00000174028.6	476.89648024745	1.46338980049112	0.324365076184145	15.0233745048521	0.000106187767689959	0.000700631885302286	NA	NA	NA
ENSG00000174123	ENSG00000174123.10	44.843304122569	-2.23712668637984	0.444703356732649	19.7124470066278	9.00131692411204e-06	7.91076805852976e-05	81793	TLR10	toll like receptor 10
ENSG00000174348	ENSG00000174348.13	188.54935078925	-1.44828686597583	0.167928152831715	71.4838836200627	2.79532036136492e-17	1.53993780107207e-15	127435	PODN	podocan
ENSG00000174403	ENSG00000174403.15	53.5446291517404	3.13839712396316	0.375243401420874	66.7897736051492	3.02061040469719e-16	1.46641334148269e-14	NA	NA	NA
ENSG00000174469	ENSG00000174469.18	2368.58559475094	1.06807918959865	0.0615592845611937	287.858497668968	1.45604955664551e-64	2.10789671762606e-61	26047	CNTNAP2	contactin associated protein 2
ENSG00000174514	ENSG00000174514.12	2286.26452378126	1.21736464546069	0.243436962912308	20.6560394337546	5.49635392377235e-06	5.07895009941889e-05	148808	MFSD4A	major facilitator superfamily domain containing 4A
ENSG00000174516	ENSG00000174516.14	1231.04285158381	1.45611406562244	0.304010148446491	17.351768038344	3.10609172802379e-05	0.000237724436022052	246330	PELI3	pellino E3 ubiquitin protein ligase family member 3
ENSG00000174576	ENSG00000174576.8	143.47112651525	3.86897330281167	0.510758834751673	71.1960701885315	3.23431669157866e-17	1.76126630495852e-15	266743	NPAS4	neuronal PAS domain protein 4
ENSG00000174684	ENSG00000174684.6	5725.54957029476	1.09116197406005	0.306324093038169	9.66139099535545	0.00188181080034588	0.00846455730477547	11041	B4GAT1	beta-1,4-glucuronyltransferase 1
ENSG00000174749	ENSG00000174749.5	133.635584583919	-1.07474170750672	0.22961411895089	23.2358586154287	1.43300279353505e-06	1.52459156462571e-05	132720	FAM241A	family with sequence similarity 241 member A
ENSG00000174807	ENSG00000174807.3	94.495889863891	-1.18724996204132	0.221284332455492	28.5077269591628	9.3325296529964e-08	1.26273283318781e-06	57124	CD248	CD248 molecule
ENSG00000174938	ENSG00000174938.14	5494.02226759486	1.35018020812397	0.352816321563528	10.5121999002671	0.00118588990957088	0.00571439805210046	26470	SEZ6L2	seizure related 6 homolog like 2
ENSG00000174963	ENSG00000174963.17	77.0632412289447	-1.12989469081196	0.295553183913526	15.1981442248865	9.67985008776141e-05	0.000646149509184864	84107	ZIC4	Zic family member 4
ENSG00000174996	ENSG00000174996.11	3814.11919719341	1.31284308476448	0.243554620597387	23.8570101812264	1.03763313468729e-06	1.13420255715951e-05	64837	KLC2	kinesin light chain 2
ENSG00000175077	ENSG00000175077.5	42.7119072391676	1.76925363133271	0.380571947988948	18.1878674032954	2.00149814808607e-05	0.000161667729165606	132112	RTP1	receptor transporter protein 1
